Line_ID,day,month,year,category,article,kurz_text,haupt_text
2278,19,5,2021,Sport,"Steinhaus, Neumann, Papenburg – Netzwerk fordert mehr Einfluss von Frauen beim DFB","
Der DFB steckt in der Dauerkrise. Nun verlangt ein Zusammenschluss prominenter Frauen aus dem Fußball mehr Einfluss im Verband. Mitinitiatorin Katja Kraus erwägt die Kandidatur als Präsidentin.
","
Neun prominente Frauen aus dem Bereich des Fußballs haben sich zu einem Netzwerk zusammengetan und fordern in einem Positionspapier mit dem Titel »Fußball kann mehr« weitreichende Veränderungen beim Deutschen Fußball-Bund (DFB). Auch eine eigene Kandidatur um die Präsidentschaft nach dem Rücktritt von Amtsinhaber Fritz Keller wird darin erwogen.
"
2279,24,3,2021,Sport,Yilmaz lässt Niederlanden keine Chance – Frankreich stolpert zum Auftakt,"
Mit drei Toren schießt Burak Yilmaz die Türkei zum Sieg gegen die Niederlande. Derweil holt Frankreich wegen eines Eigentors nur einen Punkt. Katar erlebt einen erfolgreichen Start als Quali-Gast.
","
Die Niederlande haben die Fußball-WM 2018 verpasst, 2022 wollen sie wieder dabei sein. Doch der Weg nach Katar wird nicht leicht, das zeigte schon das erste Spiel der Qualifikation: Die niederländische Nationalmannschaft verlor zum Auftakt gegen die Türkei in Istanbul 2:4 (0:2). Matchwinner der Gastgeber war Burak Yilmaz vom OSC Lille mit drei Toren (15. Minute/34., Foulelfmeter/81.). Der frühere Bundesligaprofi Hakan Calhanoglu traf gleich nach Wiederanpfiff (46.) zum zwischenzeitlichen 3:0.
"
2280,23,11,2020,Sport,Die Erschöpften,"
Manche Teams in der Bundesliga zeigen bereits nach acht Spieltagen größere Ermüdungserscheinungen. Und es wird noch schlimmer. Außerdem: Ist Union plötzlich ein Spitzenteam?
","
Eine Saison unter solchen Bedingungen hat es noch nie gegeben. Aufgrund der Corona-Pandemie erfolgte der Saisonstart erst im September. Trotzdem peitschen die Verbände sämtliche nationalen wie internationalen Wettbewerbe bis Ende Mai durch; da wartet die Europameisterschaft.
"
2281,29,11,2020,Sport,Papa Bouba Diop ist tot,"
In England nannten sie den Mittelfeldspieler »Schrank«. Unvergessen aber wird sein Treffer beim WM-Eröffnungsspiel 2002 für Senegal bleiben. Nun ist Papa Bouba Diop mit 42 Jahren gestorben.
","
Der senegalesische Fußball trauert um Papa Bouba Diop. Der WM-Held von 2002 starb im Alter von 42 Jahren nach langer Krankheit. Seinen größten sportlichen Moment erlebte er bei der WM 2002, als er für den krassen Außenseiter im Eröffnungsspiel gegen Titelverteidiger Frankreich das Siegtor erzielte.
"
2282,30,10,2020,Sport,Nobby Stiles ist tot,"
Er war keiner der Eleganten, aber das Publikum liebte ihn: Nobby Stiles eroberte die Herzen der englischen Fans durch seine robuste Spielweise. Der Weltmeister von 1966 wurde 78 Jahre alt.
","
Der englische Fußball trauert um Nobby Stiles. Der Weltmeister von 1966 starb seiner Familie zufolge am Freitag im Alter von 78 Jahren nach langer Krankheit.Stiles (28 Länderspiele) hatte im WM-Finale von Wembley gegen Deutschland (4:2 n.V.) eine starke Leistung gezeigt, nach dem Abpfiff tanzte er auf dem Feld mit dem Pokal in der einen und seiner Zahnprothese in der anderen Hand. Bekannt geworden war er als zahnloser, harter, furchtloser Mittelfeldspieler – er spielte für Manchester United, den FC Middlesbrough und den ersten englischen Meister Preston North End, den er später auch trainierte.
"
2283,6,11,2020,Sport,"""Können die Sicherheit unserer Delegation nicht garantieren""","
Die angespannten Beziehungen zwischen der Türkei und Frankreich haben den französischen Turnverband dazu bewogen, die Teilnahme an der EM in Mersin abzusagen. Auch deutsche Athletinnen werden nicht an den Start gehen.
","
Wegen angespannter Beziehungen zur Türkei und der Corona-Pandemie hat Frankreich seine Teilnahme an der Turn-Europameisterschaft im türkischen Mersin im Dezember abgesagt. Der technische Direktor des Französisches Turnverbandes, Kévinn Rabaud, sagte: ""Aufgrund der derzeitigen diplomatischen Spannungen können wir die Sicherheit unserer Delegation nicht garantieren."" Es sei unter diesen Bedingungen undenkbar, das geringste Risiko einzugehen.
"
2284,16,5,2021,Sport,Der Hamburger SV steigt schon wieder nicht in die Bundesliga auf,"
Noch steht nicht fest, wer in der 2. Bundesliga direkt aufsteigt und wer in die Relegation muss. Eins ist nach dem 33. Spieltag aber sicher: Nach der Niederlage gegen den VfL Osnabrück bleibt der HSV erneut zweitklassig.
","
Der Hamburger SV wird in der kommenden Saison erneut in der 2. Fußball-Bundesliga spielen. Nach einem 2:3 (1:1) beim VfL Osnabrück haben die Hamburger einen Spieltag vor Saisonende keine Chance mehr, sich unter die besten drei zu schieben. Christian Santos hatte Osnabrück per Kopf in Führung gebracht (34. Minute), HSV-Youngster Robin Meißner erzielte aus knapp 20 Metern den Ausgleich (37.).
"
2285,3,2,2021,Sport,Jetzt hat Schalke auch im Pokal das Pech eingeholt,"
Ein unglücklicher Elfmeter, eine eigene Riesenchance vergeben – Schalke 04 bleibt das Pech auch im Pokal treu. Für Gegner Wolfsburg läuft es dagegen weiter gut. Das gilt auch für RB Leipzig.
","
Am Dienstag hatten die Ruhrgebietsvereine Rot-Weiss Essen und Borussia Dortmund noch gejubelt, am Mittwoch gingen die Reviervereine dagegen als Verlierer vom Platz: Die Favoriten VfL Wolfsburg und RB Leipzig setzten sich gegen Schalke 04 und den VfL Bochum durch.
"
2286,15,1,2021,Sport,Der Sonntags-Geher,"
Bernd Kannenberg gehörte zu den Olympiastars der Spiele von München 1972. Sein Triumph über 50 Kilometer Gehen war nicht nur der Höhepunkt seiner Laufbahn, es war auch die Krönung eines besonderen Tages.
","
Der Sonntag. Ein besonderer Tag. Wem das Glück im Leben zur Seite steht, den nennt man ein Sonntagskind. Bernd Kannenberg war ein Sonntagskind, er hat nicht nur einen besonderen Sonntag erlebt, es war sogar ein goldener Sonntag, DER goldene Sonntag. Und was heißt: Er hat ihn erlebt? Bernd Kannenberg hat ihn geprägt, diesen 3. September 1972, den die bundesdeutsche Sportgeschichte als den »goldenen Sonntag der Leichtathletik« kennt.
"
2287,21,4,2021,Sport,Alle sechs englischen Vereine ziehen sich zurück,"
Die geplante europäische Super League fällt in sich zusammen, bevor sie begonnen hat. Zunächst gab Manchester City nach massiven Protesten seinen Rückzug bekannt – nun zogen weitere Klubs Konsequenzen.
","
Nach scharfer Kritik von Fans, Verbänden und der britischen Regierung verzichtet der englische Fußball-Spitzenklub Manchester City als erster der zwölf Mitgründer offiziell auf die Teilnahme an der neuen Super League. Die formellen Schritte dazu seien eingeleitet worden, teilte der Tabellenführer der Premier League am Dienstagabend mit.
"
2288,14,2,2021,Sport,Skihochburg Westfalen,"
Der Silbermedaillengewinner der WM-Abfahrt lernte das Skilaufen auf einer Buckelwiese im Sauerland. Andreas Sander hat einen weiten Weg bis zu diesem Erfolg hinter sich. Mit 31 ist er jetzt in Bestform.
","
Es ist nicht so, als hätte Westfalen noch nie etwas mit dem alpinen Wintersport zu tun gehabt. Die Olympiasiegerin aus den Neunzigerjahren, Katja Seizinger, stammte aus dem westfälischen Datteln im nördlichen Ruhrgebiet. Das Ennepetal in Sauerland gilt dennoch nicht zwingend als Abfahrtsmetropole, die dortige Teufelswiese liegt gerade mal 330 Meter über dem Meeresspiegel, sie ist mehr ein Buckel als eine Piste. Andreas Sander hat mal gesagt, sie sei »die Streif von Nordrhein-Westfalen«, dabei hat er aber selbst grinsen müssen.
"
2289,17,4,2021,Sport,"Bayern bauen Tabellenführung aus, Hütter verliert bei seinem neuen Klub","
Vier Tage nach dem Champions-League-Aus demonstrierte der FC Bayern in der Bundesliga wieder seine Ausnahmestellung. Eintracht Frankfurt verlor das brisante Duell bei Borussia Mönchengladbach.
","
Der FC Bayern hat den Abstand auf Verfolger RB Leipzig am 29. Spieltag der Fußball-Bundesliga wieder ausgebaut. Durch einen Sieg beim VfL Wolfsburg haben die Bayern nun wieder sieben Punkte Vorsprung auf den zweiten Platz und sind der nächsten Meisterschaft wieder einen Schritt näher gekommen. Im Duell um die Europacup-Plätze landete Borussia Mönchengladbach einen wichtigen Erfolg gegen Eintracht Frankfurt.
"
2290,11,6,2021,Sport,Kanzlerin stimmt Nationalelf auf anspruchsvolles Turnier ein,"
In der Vergangenheit hatte Kanzlerin Angela Merkel die Nationalelf vor großen Turnieren persönlich getroffen – wegen der Pandemie ging das diesmal nicht. Aufbauende Worte ließ sie sich trotzdem nicht nehmen.
","
Die deutsche Fußballnationalmannschaft hat sich vor dem Start der Fußball-EM in einer Videoschalte mit Bundeskanzlerin Angela Merkel getroffen. Man habe über die aktuelle Situation gesprochen, über die Pandemie. »Ansonsten war es ein nettes Frage-Antwort-Spiel von Spielern mit der Kanzlerin«, sagte DFB-Direktor Oliver Bierhoff der ARD-""Sportschau"".
"
2291,5,12,2020,Sport,Sechs Treffer und kein Sieger in einem spektakulären Spitzenspiel,"
Was für eine Partie! Beim Duell zwischen den beiden besten Teams der bisherigen Bundesligasaison verhinderte Thomas Müller mit seinem Ausgleichstreffer die Münchner Niederlage gegen starke Leipziger.
","
Im Spitzenspiel des 10. Bundesligaspieltags haben sich der FC Bayern München und RB Leipzig 3:3 (2:2) getrennt. Die Tore für die Münchner erzielten Jamal Musiala (30. Minute) und Thomas Müller (34., 75.). Für Leipzig trafen Christopher Nkunku (19.), Justin Kluivert (36.) und Emil Forsberg (47.). Die Bayern bleiben nach diesem Unentschieden Tabellenführer, RB ist weiterhin Zweiter.
"
2292,14,5,2021,Sport,"


","
Alles erwartet, dass Robert Lewandowski den Uralt-Torrekord von Gerd Müller in den letzten zwei Saisonspielen bricht. Aber was wäre, wenn er darauf freiwillig verzichtet? Undenkbar, oder?
","
Am vergangenen Wochenende, als Robert Lewandowski mal wieder ein Tor nach dem anderen erzielte und sich Treffer für Treffer an den Ewig-Saisonrekord von Gerd Müller heranrobbte, entspann sich bei Twitter eine kleine Debatte. Aufgekommen durch die Frage, was eigentlich wäre, wenn der Torjäger des FC Bayern seine Tätigkeit zwei Spieltage vor Schluss freiwillig einstellen würde.
"
2293,21,3,2021,Sport,Freiburg nähert sich den Europapokalplätzen,"
Der SC Freiburg nutzt Bayer Leverkusens Niederlage aus und rückt näher an den Europapokal heran. Der FC Augsburg muss nun wieder Richtung Abstiegsränge schauen.
","
Der SC Freiburg nähert sich den Europapokalplätzen. Die Mannschaft von Trainer Christian Streich gewann zum Abschluss des 26. Bundesliga-Spieltags 2:0 (0:0) gegen den FC Augsburg. Roland Sallai (51. Minute) und Philipp Lienhart (79.) erzielten die Tore.
"
2294,22,12,2020,Sport,Mainz 05 trennt sich von Schröder – kommt Heidel zurück?,"
Vorletzter in der Tabelle, kein Aufwärtstrend in Sicht: Mainz 05 hat auf die miserable Situation reagiert und sich von seinem Sportdirektor getrennt. Auch der Trainer muss um seinen Job bangen.
","
Sportvorstand Rouven Schröder und der abstiegsbedrohte Fußball-Bundesligist FSV Mainz 05 gehen getrennte Wege. Der 45-Jährige einigte sich mit den Mainzern auf eine vorzeitige Beendigung seines bis 2024 datierten Vertrages. Das teilte der Klub am Dienstagabend mit.
"
2295,11,11,2020,Sport,Das lange Leiden der Sabine Lisicki,"
Erst kürzlich hatte sich Sabine Lisicki vom Pfeifferschen Drüsenfieber erholt, nun hat sich die 31-Jährige schwer am Knie verletzt. Ans Aufgeben denkt die einstige Wimbledon-Finalistin offenbar nicht.
","
Nächster schwerer Rückschlag für die frühere Wimbledonfinalistin Sabine Lisicki: Die 31-Jährige hat beim WTA-Turnier in Linz einen Kreuzbandriss im linken Knie erlitten und ist bereits operiert worden. Dies teilte Lisicki in den sozialen Netzwerken mit.
"
2296,22,5,2021,Sport,"Zweiter WM-Tag, zweites Spiel, zweiter Sieg","
Das deutsche Team ist perfekt in die Eishockey-WM gestartet. Nach dem Auftakt-Erfolg über Italien hatte auch Norwegen keine Chance. Wieder überzeugte die Mannschaft vor allem im zweiten Drittel.
","
Mit dem ersten WM-Sieg gegen Norwegen seit 14 Jahren hat Deutschlands Eishockey-Nationalteam den unangenehmen Auftakt mit zwei Spielen binnen 20 Stunden eindrucksvoll gemeistert. Nach dem 9:4-Torspektakel gegen nicht wettbewerbsfähige Italiener fertigte die Auswahl von Bundestrainer Toni Söderholm am Samstag in Riga das ausgeruhte Norwegen 5:1 (1:0, 3:1, 1:0) ab.
"
2297,26,4,2021,Sport,Nepomniachtchi fordert Carlsen heraus,"
Magnus Carlsens Herausforderer für die Schach-WM steht fest: Der Russe Ian Nepomniachtchi hat das Kandidatenturnier gewonnen. Eine Niederlage seines ärgsten Konkurrenten besiegelte den Turniersieg.
","
Schachweltmeister Magnus Carlsen muss seinen WM-Titel Ende des Jahres gegen Ian Nepomniachtchi verteidigen. Dem Russen ist der Sieg beim Kandidatenturnier in Jekaterinburg eine Runde vor Schluss nicht mehr zu nehmen.
"
2298,24,5,2021,Sport,"


","
Phil Mickelson beweist, dass er wahrlich noch nicht zum alten Eisen gehört. Der US-Profi hat das PGA-Majorturnier für sich entschieden – weil er sich im Alter von 50 noch einmal neu erfunden hat.
","
Wie hat sich der Golfsport doch verändert: Früher, da kam es nicht auf Fitness an, sondern auf gute Nerven, Mut, ein besonders feines Händchen. Da sahen manche Champions aus, als würden sie eher am Grill stehen und ein paar Bier trinken, statt ihre Zeit im Fitnessstudio zu verbringen und anschließend Proteinshakes in sich hineinzuschütten, auf dass die Muskeln wachsen.
"
2299,9,1,2021,Sport,"»Jetzt wollen die Männer, dass ich sie tunnele«","
Als sie anfing, Fußball zu spielen, war sie als Mädchen die große Ausnahme. Heute ist Lisa Zimouche, 21, ein Instagram-Star – und lässt selbst Weltfußballer alt aussehen.
","
Manchmal stören Lisa Zimouche ihre langen Haare. Doch wenn sie den Ball zwischen ihren Armen entlang balanciert und er dann wieder auf ihrem Fuß landet, schwingt sie gekonnt ihren Zopf darunter hinweg. Zimouche ist Fußball-Freestylerin. »Ich habe die Freiheit, mit dem Ball zu machen, was ich will. Es gibt absolut keine Regeln, keine Grenzen«, erzählt die Französin im Videogespräch mit dem SPIEGEL.
"
2300,16,12,2020,Sport,"Bayern siegt nach Rückstand gegen Wolfsburg, Leverkusen bleibt Tabellenführer","
An der Spitze der Bundesliga setzt Bayer Leverkusen mit einem Kantersieg im Derby gegen Köln das Tempo. Der FC Bayern kann mithalten – weil Robert Lewandowski ein 0:1 gegen Wolfsburg per Doppelpack dreht.
","
Der FC Bayern München hat nach zwei sieglosen Ligaspielen wieder gewonnen. Zu Hause gegen den in dieser Saison zuvor ungeschlagenen VfL Wolfsburg sah es zunächst schlecht aus für den Rekordmeister: Leroy Sané verlor den Ball am eigenen Strafraum. Über Ridle Baku und Kevin Mbabu gelangte der Ball ins Zentrum zu Maximilian Philipp, der per Rechtsschuss ins Tor traf (5. Minute). Es war das sechste Mal in Folge, dass die Münchner in einem Ligaspiel in Rückstand gerieten.
"
2301,15,12,2020,Sport,Ein Hauch von Klopp,"
Edin Terzić setzt bei seinem Debüt als Chefcoach kein Ausrufezeichen, aber Akzente. Youssoufa Moukoko braucht naturgemäß noch ein bisschen Zeit. Und Werder Bremen versinkt in kuriosen Negativserien.
","
Eine Kostprobe vom Terzićball: Herzlich willkommen in der Bundesliga, Edin Terzić! Der Nachfolger Lucien Favres beim BVB hatte von seiner Vorstellung bis zum Anpfiff in Bremen kaum Zeit, einmal seine Startaufstellung mit Vor- und Zunamen zu verlesen. Erste Eigenheiten seiner Spielidee ließen sich aber gegen Bremen bereits ausmachen: Das 4-1-4-1 als Grundordnung etwa, Marco Reus als einflussreicher Kreativspieler irgendwo zwischen Acht und Zehn, einige ansprechende Phasen im hohen Pressing. Und: Dortmund hat wieder einen Trainer, den man über die Außenmikrofone hört. Da wehte schon fast ein Hauch von Jürgen Klopp durchs Weserstadion.
"
2302,12,4,2021,Sport,Golfpionier mit ruhigem Händchen,"
Golf ist in Japan Volkssport, jetzt dürfte die Begeisterung noch einen Schub bekommen: Hideki Matsuyama gewinnt als erster japanischer Mann einen Majortitel. Ganz geheuer ist ihm die Popularität aber nicht.
","
Hideki Matsuyama hatte seinen 278. und letzten Schlag beim Masters ausgeführt, aus vielleicht 40 Zentimetern puttete der Japaner den Ball ins Loch der 18. Bahn des Augusta National Golf Club, dann durfte er endlich jubeln. Sein erster Sieg bei einem der ganz großen Turniere, die dieser Sport zu bieten hat, war ihm sicher. Doch Matsuyama, 29 Jahre alt, wirkte zunächst fassungslos.
"
2303,24,2,2021,Sport,Gladbach chancenlos gegen locker aufspielende Guardiola-Elf,"
Borussia Mönchengladbach bemühte sich, aber gegen Manchester City war das allein zu wenig. Das Hinspiel im Champions-League-Achtelfinale war eine klare Angelegenheit zugunsten der Engländer.
","
Manchester City ist seiner Favoritenrolle im Champions-League-Achtelfinale gerecht geworden und hat das Hinspiel gegen Borussia Mönchengladbach 2:0 (1:0) gewonnen. Der souveräne Tabellenführer der Premier League setzte damit seine Siegesserie der Vorwochen fort. Eine Serie gibt es auch für die Gladbacher: Das Team von Marco Rose blieb im Februar weiter sieglos.
"
2304,2,1,2021,Sport,Rivalen Vogt und Hitzlsperger nähern sich an,"
In dem Machtkampf beim VfB Stuttgart stehen die Zeichen auf Deeskalation. Vorstandschef Thomas Hitzlsperger und Präsident Claus Vogt haben nach einem Gespräch »unter Männern« Annäherung signalisiert.
","
Im Machtkampf des VfB Stuttgart sind Vorstandsboss Thomas Hitzlsperger und Präsident Claus Vogt überraschend einen Schritt aufeinander zugegangen. Die beiden zerstrittenen Führungskräfte führten kurz vor dem Spiel gegen RB Leipzig am Samstagabend ein persönliches Gespräch miteinander, wie sie auf Twitter schrieben.
"
2305,6,11,2020,Sport,Stern des Westens,"
Borussia Dortmund empfängt am Samstag die Bayern zum Spitzenspiel - aber die große Euphorie will nicht aufkommen. Auch weil der BVB mit seinen eigenen Ansprüchen kämpft.
","
Das war ein ganz ungewöhnlicher Abend am Mittwoch für Borussia Dortmund. Zur Pause, als der BVB in der Champions League bei Club Brügge bereits unangefochten 3:0 führte, sagte der frühere Bayernprofi und heutige Sky-Experte Dietmar Hamann im Fernsehstudio den Satz: ""Da gab es nichts zu meckern.""
"
2306,2,3,2021,Sport,"Video zeigt Jockey, der auf totes Pferd klettert","
Nur einen Tag, nachdem sich der irische Galopptrainer Gordon Elliott für ein Foto mit einem toten Pferd erklären musste, setzt sich der Skandal fort: In einem Video zeigt Jockey Rob James ähnliches Verhalten.
","
Der Jockey Rob James hat am Dienstag um Entschuldigung gebeten, nachdem ein Video in den sozialen Medien geteilt wurde, auf dem er auf ein totes Pferd klettert und kurz auf dessen Rücken sitzen bleibt. Es sind weitere Personen zu sehen, man hört Gelächter, offenbar kurz bevor der Körper entfernt werden soll. James hatte sich gegenüber dem Fachmagazin »Irish Field« als die dargestellte Person zu erkennen gegeben. Er sagte, seine Handlungen seien »völlig unangemessen und respektlos« gewesen und er sei »untröstlich über den Schaden«, den er verursacht habe.
"
2307,23,1,2021,Sport,Eigentor besiegelt Arsenals Pokal-Aus,"
Der FC Southampton sorgt für die nächste Überraschung: Im FA Cup wirft das Team von Trainer Ralph Hasenhüttl Titelverteidiger FC Arsenal raus. Ein Eigentor von Arsenals Gabriel reichte den Gastgebern für den Einzug ins Achtelfinale.
","
Titelverteidiger und Rekordpokalsieger FC Arsenal ist aus dem englischen FA Cup ausgeschieden. Der Hauptstadtklub verlor in der vierten Runde bei der Überraschungsmannschaft FC Southampton 0:1 (0:1).Ein Eigentor von Arsenals Abwehrspieler Gabriel nach 24 Minuten genügte der Mannschaft des früheren Leipziger Trainers Ralph Hasenhüttl zum Einzug ins Achtelfinale. Der Brasilianer fälschte einen Schuss von Southamptons Kyle Walker-Peters unhaltbar ins Tor von Keeper Bernd Leno ab. Es war bereits das vierte Eigentor des Klubs in dieser Saison in allen Wettbewerben – das gelang noch keinen anderen Verein aus der Premier League.
"
2308,15,1,2021,Sport,Leverkusens Amiri im Spiel gegen Union offenbar rassistisch beleidigt,"
Nach der Pleite bei Union Berlin berichtet Leverkusen-Profi Jonathan Tah von einer rassistischen Attacke auf einen Teamkollegen: Nadiem Amiri sei wegen der Herkunft seiner Eltern beleidigt worden.
","
Der deutsche Fußballnationalspieler Nadiem Amiri von Bayer Leverkusen ist der Aussage seines Teamkollegen Jonathan Tah zufolge bei der Partie beim 1. FC Union Berlin rassistisch beleidigt worden. »Es gab Diskussionen, und dann ist der Begriff ›Scheiß-Afghane‹ gefallen«, sagte Tah nach dem 0:1 in der Bundesliga beim Hauptstadtklub bei DAZN. »Das will ich hier mit aller Deutlichkeit sagen, dass das hier nicht hingehört.«
"
2309,14,11,2020,Sport,Die Beste für den Job,"
Kim Ng hat Geschichte geschrieben: Als Managerin des Baseballteams Miami Marlins ist sie die erste Klubchefin in einer der großen US-Profiligen. Wirklich überraschend ist, dass es nicht früher geschah.
","
Die Miami Marlins haben ihr Profilbild auf Twitter geändert. Warum das eine Nachricht ist? Weil dort seit Freitag Kim Ng zu sehen ist, neue Managerin des Baseballklubs – und damit die erste Frau in dieser Position in der Major League Baseball (MLB), die erste Frau an der Spitze eines männlichen Teams in einer der vier großen US-amerikanischen Profiligen überhaupt.
"
2310,7,11,2020,Sport,Fünf Treffer im Spitzenspiel – Bayern drehen die Partie beim BVB,"
Ein attraktives Spitzenspiel erlebte seine beste Phase kurz vor und nach der Pause, als gleich drei Treffer fielen. Joshua Kimmich verletzte sich bei einem von ihm verübten Foul schwer. Erling Haalands 2:3 fiel zu spät.
","
Borussia Dortmund hat die Top-Begegnung des 7. Bundesliga-Spieltags 2:3 (1:1) gegen den FC Bayern München verloren. Marco Reus hatte den BVB in Führung gebracht (45. Minute), David Alaba noch vor der Pause ausgeglichen (45.+4). Robert Lewandowski traf zum 1:2 (48.), Leroy Sané zum 1:3 (80.). Erling Haaland verkürzte auf 2:3 (83.).
"
2311,18,11,2020,Sport,Rettungsaktion oder Zukunftsvision,"
Nach dem 0:6 gegen Spanien sind die Rufe nach den drei Aussortierten Hummels, Boateng und Müller lauter als je zuvor. Aber was spräche für und was gegen eine Rückkehr?
","
Sechs Gegentore, vorgeführt von den Spaniern – und doch spricht man danach weniger von den Nationalspielern, die am Dienstag in Sevilla auf dem Platz standen, als von drei Akteuren, die gar nicht dabei waren. Mats Hummels, Jérôme Boateng und Thomas Müller sind so etwas wie die heimlichen Gewinner des Debakels in der Nations League.
"
2312,4,5,2021,Sport,Holstein Kiel zieht am HSV vorbei und ist jetzt Dritter,"
Mit einem Erfolg gegen den SV Sandhausen rückt Holstein Kiel auf den Relegationsrang vor und hat bei zwei ausstehenden Nachholspielen auch noch den Zweiten Fürth im Blick. Janni Serra erzielte ein Traumtor.
","
Holstein Kiel hat seine Nachholpartie in der 2. Liga gegen den SV Sandhausen 2:0 (1:0) gewonnen. Die Tore erzielten Fin Bartels (22. Minute) und Janni Serra (69.). Es war das erste Heimspiel der Kieler nach mehr als zwei Monaten, die letzten sieben Pflichtspiele hatten sie allesamt auswärts absolviert, zuletzt hatte der Klub am Samstag das Halbfinale im DFB-Pokal 0:5 (0:5) bei Borussia Dortmund verloren.
"
2313,11,12,2020,Sport,Ein Jahr nach dem »Desaster« läuft Preuß aufs Podium,"
Im vergangenen Dezember hatten die deutschen Biathletinnen ein historisch schlechtes Ergebnis in Hochfilzen abgeliefert. Nun gab es immerhin eine Podestplatzierung durch Franziska Preuß.
","
»Scheiße«, »Katastrophe«, »Desaster«: Als die deutschen Biathletinnen vor einem Jahr in Hochfilzen die Bilanz des Sprints über 7,5 Kilometer zogen, war die Stimmung im Keller. Der Sportliche Leiter Bernd Eisenbichler sagte gar: »Das ist wie ein 0:4 im Fußball gegen Österreich.« Erstmals in der Geschichte war keine Deutsche unter den besten 40 gewesen.
"
2314,15,1,2021,Sport,"Ab der 51. Minute zu zehnt, ab der 66. zu neunt – Braunschweig verliert trotzdem nicht","
Die Vorlage für den Tabellenletzten aus Würzburg war eigentlich perfekt: Braunschweig war als Tabellen-16. zu Gast, kassierte zwei Platzverweise – und dennoch gelang den Kickers kein Tor.
","
Elf gegen neun und doch kein Sieg: Schlusslicht Würzburger Kickers ist im Abstiegsduell der 2. Bundesliga gegen Eintracht Braunschweig nicht über ein Unentschieden hinausgekommen. In einer umkämpften Partie trennte sich die Mannschaft von Trainer Bernhard Trares 0:0 von den Gästen, die seit sechs Ligaspielen auf einen Sieg warten.
"
2315,22,4,2021,Sport,Athleten Deutschland kritisiert Empfehlung der IOC-Athletenvertretung zu Regel 50,"
Die freie Meinungsäußerung von Sportlern und Sportlerinnen soll auch in Tokio eingeschränkt bleiben. Der Verein Athleten Deutschland fordert, bei einem Verstoß gegen das Protestverbot keine Sanktionen zu verhängen.
","
Der Verein Athleten Deutschland hat die Empfehlungen der Athletenkommission zur Anpassung der Regel 50 der Olympischen Charta in einer Pressemitteilung kritisiert. Diese würde am Grundproblem der pauschalen Einschränkung der Meinungsfreiheit vorbeigehen. Athlet*innen sollten sich »jederzeit friedlich zu den Werten unserer freiheitlich-demokratischen Gesellschaft bekennen können«, heißt es in dem Schreiben.
"
2316,15,4,2021,Sport,"


","
Der BVB durfte dank Bellingham vom Halbfinale der Champions League träumen. Beherzte 17-Jährige reichten gegen Manchester City aber nicht aus. Die Fehler machten die Routiniers – und das Handspiel von Can war Thema.
","
Wenn Edin Terzić von der Seitenlinie Spielernamen reinbrüllt, was er sehr oft tut, muss das nicht zwingend als Kritik gemeint sein. Der Trainer von Borussia Dortmund rief im leeren Westfalenstadion am häufigsten den Vornamen von Jude Bellingham, und der Engländer zeigte im Viertelfinale der Champions League erneut eine herausragende Leistung. Terzić half von außen bei der Orientierung mit, aber Bellingham trifft meist auch ohne Kommandos erstaunlich viele gute Entscheidungen.
"
2317,11,2,2021,Sport,"


","
Die Aufarbeitung der Datenaffäre entzweit die Stuttgarter Führungsriege. Dabei geht es auch um die Interpretation der Ermittlungsergebnisse. Nun fällen Juristen ein vernichtendes Urteil.
","
Es ist gut sieben Jahre her, dass der VfB Stuttgart für eine neue Vereinsphilosophie eine kriegerische Parole wiederbelebte. »Furchtlos und treu«, dieses Motto steht seitdem auf Fan-Artikeln oder auf dem Mannschaftsbus des Fußball-Bundesligisten. Der Spruch stammt aus der Zeit Wilhelm I. von Württemberg und inspirierte bereits Soldaten, als sie von dort in den Ersten und Zweiten Weltkrieg zogen.
"
2318,12,4,2021,Sport,Mehr als 700 Kilometer – Olympiasieger Aukland stellt Skilanglauf-Rekord auf,"
Zwei Tage war er unterwegs – auch für einen guten Zweck: Der Skilangläufer Anders Aukland hat für einen Distanzrekord gesorgt. Es ist der vorläufige Höhepunkt des »Kilometerkriegs«.
","
Olympiasieger Anders Aukland hat im »Kilometerkrieg« der Ski-Marathonszene zurückgeschlagen und einen neuen Rekord aufgestellt. Der 48 Jahre alte Norweger legte in der Nordmarka nördlich von Oslo binnen 41 Stunden 700,5 Kilometer zurück.
"
2319,8,3,2021,Sport,"90 Minuten zeigen, warum Bielefeld den Trainer gewechselt hat","
Der Aufstiegstrainer musste gehen, obwohl der Klassenerhalt möglich war: So verblüffte Bielefeld die Bundesliga. Das erste Spiel von Nachfolger Frank Kramer hat gezeigt, was sich der Klub dabei gedacht hat.
","
Vergangene Woche wurde Arminia Bielefeld schlagartig zu einem der brisantesten Themen in der Fußball-Bundesliga. Die Trennung von Trainer Uwe Neuhaus erregte große Aufmerksamkeit. Den Aufstiegstrainer ersetzen, obwohl er mit dem größten Außenseiter der Liga auf dem Relegationsplatz stand?
"
