Line_ID,day,month,year,category,article,kurz_text,haupt_text
1763,15,3,2021,Kultur,Wie gefiel Ihnen der Klassenkampf-»Polizeiruf«?,"
Aufwühlend und politisch: Der Rostocker »Polizeiruf« nahm rigoros die Perspektive einer prekär lebenden Mutter ein. Oder sind Sie anderer Meinung?
","
Am Ende stand die junge Mutter und prekär beschäftigte Kantinenkraft Sabine nach einer Reihe von Morden in einer Bankfiliale und übergoss sich mit Brandbeschleuniger. Bukow und König versuchten, ihr gut zuzureden, doch Sabine sagte zu der Kommissarin nur mit brennendem Sturmfeuerzeug in der Hand: »Sag mal, Katrin, liebst du Sascha?« Dann erschoss sie sich und die Bank fing Feuer. Das Ende eines Krimis, der extrem aufwühlte und zu einem erheblichen Teil aus der Perspektive der Täterin erzählt wurde.
"
1764,23,1,2021,Kultur,"Die Frau, über die sich nicht nur Martin Scorsese totlacht","
»Der weiße Tiger« ist eine schallende Ohrfeige für Indiens herrschende Klasse. »Star Trek« gibt's jetzt gezeichnet. Und in »Pretend It's a City« amüsiert sich Martin Scorsese aufs Beste über seine Freundin Fran Lebowitz.
","
»Der weiße Tiger«, NetflixIn Indien tobt derzeit eine erregte Debatte über die Amazon-Serie »Tandav«, die angeblich die religiösen Gefühle von Hindus verletzt. Rufe nach einem Verbot wurden laut, überhaupt wünscht sich ein Politiker der regierenden nationalistischen Partei BJP, dass die in Indien tätigen internationalen Streamingdienste besser reguliert werden. Deren Inhalte, so schreibt Manoj Kotak in einem auf Twitter geposteten Brief an das Rundfunkministerium, seien voll von »Sex, Gewalt, Missbrauch, Hass und Vulgarität«.
"
1765,6,8,2020,Kultur,Eine Insel kommt ins Archiv,"
Sehe ich Drama, wo keines ist? In ihrem zweiten Spielfilm ""Giraffe"" schickt die Dänin Anna Sofie Hartmann eine Ethnologin auf eine unmögliche Mission: Sie soll Gegenwart einfangen, während diese vergeht.
","
Immer wieder sieht man in Anna Sofie Hartmanns ""Giraffe"" einen Trupp Arbeiter durch die Landschaft der dänischen Insel Lolland ziehen. In dieser strukturschwachen Region soll dereinst der Fehmahrnbelttunnel an die Erdoberfläche stoßen und die Landmassen (und Märkte) von Deutschland und Dänemark miteinander verbinden. Doch noch liegt der Tunnelbau in weiter Ferne: Die Arbeiter, die wir sehen, verlegen lediglich Kabel für noch zu errichtende Wohnhäuser, in denen irgendwann die eigentlichen Tunnelarbeiter untergebracht werden sollen.
"
1766,18,7,2020,Kultur,Der Fall Wirecard soll verfilmt werden,"
Einem Medienbericht zufolge soll es eine ""dokufiktionale Aufarbeitung"" werden: Ufa-Chef Nico Hofmann will die spektakuläre Pleite des Zahlungsdienstleisters Wirecard verfilmen.
","
Geldwäscher, russische Spione, libysche Milizen, mächtige Männer und verschwundene Milliarden: Die aktuelle SPIEGEL-Titelgeschichte über Wirecard beginnt mit den Sätzen ""Würde man die Geschichte im Kino vorführen, wäre das Publikum schon nach Minuten verstört. Was soll das sein: Wirtschaftskrimi? Agententhriller? Psychodrama? Und noch dazu klingt die Geschichte viel zu verrückt, sind die Charaktere derart überzeichnet, die Handlungsstränge so bizarr, dass man unweigerlich denkt: So eine Story kann nur in Hollywood spielen.""
"
1767,26,3,2021,Kultur,Warten auf den »Walking Dead«-Effekt,"
Superhelden als Animationsserie? Wie altmodisch! »Invincible«, eine Adaption des ersten Comic-Erfolgs von »The Walking Dead«-Schöpfer Robert Kirkman, ist zwar Cartoon, aber kein Kinderkram.
","
»Ach wirklich, ist das nicht ein bisschen optimistisch?«, fragt ein zyklopenäugiger Außerirdischer den bunt kostümierten jungen Nachwuchs-Superhelden Mark Grayson, nachdem der sich als »Invincible« vorgestellt hat, »unbesiegbar« also.
"
1768,24,8,2020,Kultur,Allianzen zum Ausplündern der Stadt,"
Ein Bauboom hat London zuletzt stark geprägt. Was er für die Bewohner der Stadt bedeutet, thematisiert die neue Krimireihe von Parker Bilal. Der Auftaktroman ""London Burning"" ist jetzt erschienen.
","
""Troubleville"" nennen Londoner die fiktive Siedlung Freetown aus Parker Bilals neuem Kriminalroman ""London Burning"", weil es zwischen den heruntergekommenen Brutalismus-Bauten immer wieder zu Gewalt und Unruhen kommt. Wer hier lebt, tut das, weil er sich nichts anderes leisten kann - und einige würden vieles tun, um hier rauszukommen.
"
1769,2,2,2021,Kultur,Disney plant Wakanda-Serie,"
Wakanda forever? Zumindest für die kommenden Jahre soll den Fans von »Black Panther« die fiktive Welt erhalten bleiben. Disney+ hat mit Regisseur Ryan Coogler einen Fünfjahresdeal ausgehandelt.
","
Nach seinem »Black Panther«-Erfolg soll US-Regisseur Ryan Coogler, 34, nun die Science-Fiction-Welt des fiktiven afrikanischen Staates Wakanda auf den Bildschirm bringen. Der Disney-Konzern gab einen fünfjährigen Fernsehdeal mit Coogler und dessen Produktionsfirma Proximity Media bekannt. Geplant ist unter anderem eine Wakanda-Serie für den Streamingdienst Disney+. Einzelheiten wurden zunächst nicht bekannt.
"
1770,23,5,2021,Kultur,"Nur drei Punkte, aber glücklich","
Mit »I Don't Feel Hate« landete der Hamburger Sänger Jendrik auf dem vorletzten Platz beim Eurovision Song Contest. Jetzt hat er sich zu seinem Abschneiden geäußert.
","
Der Hamburger Sänger Jendrik, 26, galt nie als Favorit im gestern ausgetragenen Eurovision Song Contest. Dass sein Lied »I Don't Feel Hate« auf so wenig Gegenliebe stößt, war dann doch überraschend: Jendrik erreichte nur Rang 25 und damit den vorletzten Platz in Rotterdam. Die Zuschauer in 39 Ländern ließen ihn ganz leer ausgehen, immerhin bekam er noch drei Punkte von den Jurys, nämlich zwei aus Österreich und einen aus Rumänien. Nur Großbritannien schnitt mit einer Doppelnull noch schlechter ab.
"
1771,10,6,2020,Kultur,Das schönste Geschäft der Welt,"
Die EM fällt aus, dafür gibt's erhellende Einblicke ins globale Fußball-Business: Die Amazon-Serie ""El Presidente"" schildert die Hintergründe des Fifa-Korruptionsskandals von 2015 als große Mafiasaga.
","
Zu den Gesetzen des Mafiafilms gehört es, dass der kriminelle Protagonist bei aller Schlechtigkeit eine Faszination ausstrahlen muss, die den Zuschauer an seinem Schicksal Anteil nehmen lässt. Diese Regel, erprobt von ""Der Pate"" bis ""American Gangster"", hat auch der argentinische Drehbuchautor und Regisseur Armando Bo (Oscar-Preisträger für ""Birdman"") bei seiner Serie über Korruption im globalen Fußballgeschäft beherzigt - wenngleich auf ungewöhnliche Weise: Seine Hauptfigur Sergio Jadue (Andrés Parra) ist ein unscheinbarer Mann mit Dreiviertelglatze und Bauchansatz, ein bisschen ungelenk und frei von jeglichem Charisma.
"
1772,17,9,2020,Kultur,Aus Jim Carrey wird Joe Biden,"
Er war schon Gott, ""die Maske"" und ""der Ja-Sager"": Nun spielt Jim Carrey den demokratischen Präsidentschaftskandidaten. Und Alec Baldwin kehrt als Donald Trump zu ""Saturday Night Live"" zurück.
","
Für seine Trump-Parodien hat Alec Baldwin in den vergangenen Jahren viel Applaus bekommen. Nun erhält er bei ""Saturday Night Live"" (SNL) Unterstützung: Jim Carrey wird sich vor der Fernsehkamera in den demokratischen US-Präsidentschaftskandidaten Joe Biden verwandeln.
"
1773,6,7,2020,Kultur,Zerbrechliche Freiheit,"
Königreich, Hippie-Paradies, Kalifat: Ein ARD-Film erzählt die wechselhafte Geschichte Afghanistans aus Sicht der Frauen. Mit ein paar weniger Männern wäre das vielleicht noch besser gelungen.
","
Mitten auf der Straße sei sie geschlagen worden, vor den Augen Hunderter von Menschen, das erzählt die Politikerin Shukria Barakzai. Weil sie zwar in ihrer Burka, aber ohne männliche Begleitung unterwegs gewesen sei - zu der Zeit war das verboten. Und Nadia Ghulam, die als junge Frau von einer katalanischen Familie aufgenommen wurde, hatte vorher in Afghanistan als Mann gelebt: Es bedeutete für sie die einzige Möglichkeit, ihre Familie zu ernähren. Frauen durften nicht arbeiten.
"
1774,26,8,2020,Kultur,Düsseldorfer Großkonzert wird verschoben,"
Die Stadt Düsseldorf hatte die Show bereits genehmigt, nun verschiebt Veranstalter Marek Lieberberg ein für den 4. September geplantes Popkonzert: Derzeit sehe er ""keinen Konsens"" mit der Landesregierung.
","
Das ursprünglich für den 4. September geplante Großkonzert in Düsseldorf mit bis zu 13.000 Zuschauern soll in den Spätherbst verschoben werden. Das teilte der Veranstalter am Mittwoch mit.Bei dem Konzert hätten unter anderem Bryan Adams, Sarah Connor und The BossHoss im Düsseldorfer Fußballstadion auftreten sollen. Die Pläne, die ein umfangreiches Hygienekonzept beinhalteten, waren von der Stadt Düsseldorf genehmigt worden. Allerdings hatte die Landesregierung Nordrhein-Westfalens Bedenken angemeldet.
"
1775,11,8,2020,Kultur,"Ja, so sind die Empörten","
""Er hält sich für erleuchtet. Er ist es"": Eric Vuillards mitreißender Roman ""Der Krieg der Armen"" erzählt vom Revolutionär Thomas Müntzer - und lässt keinen Zweifel, was seine Geschichte uns heute zu sagen hat.
","
Einfach die Geschichte an sich reißen, so macht das der französische Schriftsteller Eric Vuillard seit vielen Jahren. Alte Geschichten neu erzählen, mutmaßen, fantasieren, brutal in die Gegenwart hineindichten. Grandios zum Beispiel, als er vor einigen Jahren den begeisterten Bund der deutschen Industriellen mit Adolf Hitler an den Anfang seines Goncourtpreis-gekrönten Mikro-Romans ""Die Tagesordnung"" stellte und den Lesern sofort klar wurde: das würde heute ganz genau so funktionieren.
"
1776,7,6,2020,Kultur,"""Das Bild vom neuen Mann ist ein medialer Topos""","
Noch immer herrscht ein Ungleichgewicht bei der Verteilung der sogenannten Care-Arbeit zwischen Mann und Frau - und die Wirtschaft profitiert. Die Coronakrise hat die Schieflage verstärkt, sagt ein Autorenpaar.
","
SPIEGEL: Frau Schnerring, Herr Verlan, Sie haben drei Kinder. Wie teilen Sie die Fürsorge-Aufgaben in Ihrer Familie auf?Sascha Verlan: Wir versuchen, paritätisch aufzuteilen. Das heißt, dass wir sowohl die ErnährerInnen-Rolle als auch die Kümmer-Rolle gleichberechtigt einnehmen. ""Versuchen"" sage ich, weil wir beide freiberuflich arbeiten und sich das nicht immer so genau planen lässt. Sagen wir so: Wir arbeiten daran, dass es gleichberechtigt ist und auch bleibt.
"
1777,17,12,2020,Kultur,80.000 Euro für ein Rendezvous mit der Mona Lisa,"
Mehr als zwei Millionen Euro sind bei der ersten Auktion des Pariser Louvre zusammengekommen. Hoch im Kurs: eine besondere Begegnung mit Leonardo da Vincis berühmtester Dame.
","
Sie ist die Attraktion im Louvre, entsprechend viele Menschen wollen an einem normalen Tag in dem Pariser Museum das verhältnismäßig kleine Bild von Leonardo da Vinci sehen. Deshalb ist es keine Überraschung, dass jetzt jemand ziemlich viel Geld dafür bezahlt hat, die Mona Lisa einmal in Ruhe, ohne Menschenmassen, bewundern zu dürfen.
"
1778,24,1,2021,Kultur,Der harte Weichzeichner,"
Er sprach mit allen über alles: Der verstorbene TV-Talker Larry King brachte Stars und Staatschefs zum Reden. Im Plauderton enthüllte er mehr als mancher Reporter.
","
Larry King wollte ewig leben. »Das Einzige, wovor ich Angst habe, ist das Sterben«, sagte er schon 1992, da war er gerade mal 58. Kein Wunder, dass er ein Fan der Kryonik war, der kontroversen Konservierung von Leichen: Nach seinem Tod wollte er sich einfrieren lassen, auf »dass sie mich zurückholen«, eines Tages, in einer anderen, besseren Zukunft.
"
1779,8,11,2020,Kultur,"Der Münster-""Tatort"" im Schnellcheck","
Emo-Trip mit einem Egomanen: Professor Boerne liegt im Koma und muss als Geist den Wert von Freundschaft erkennen lernen, um ins Leben zurückzufinden. Irre, aber gut.
","
Das Szenario:Die Hölle ist ein Leberwurstbrot. Ein teuflischer Wiedergänger von Kommissar Thiel (Axel Prahl) sitzt als wurstiger Sachbearbeiter im Vorhof der Hölle und empfängt Professor Boerne (Jan Josef Liefers), der nach einem Autounfall zwischen Leben und Tod schwebt. Während der Alptraum-Thiel lange Formulare verteilt und Stullen verschlingt, spukt Boerne aus dem Zwischenreich in den Ermittlungen seiner Kollegen rum. Ein Mann hat dem Professor kurz vor der Autofahrt eine Substanz gespritzt, durch die dieser die Kontrolle auf der Straße verlor. Nun gibt sich der Attentäter als Mediziner aus und übernimmt den Job von Boerne - und dem bleibt als Geist nichts anderes übrig, als dem Betrüger dabei zuzuschauen, wie dieser den Mordversuch an ihm zu vertuschen versucht.
"
1780,1,2,2021,Kultur,Mit sechs Goldener-Bär-Gewinnern der Pandemie trotzen,"
Fünf Tage im März für die Branche und elf Tage im Juni fürs Publikum: Die Berlinale hat Details zu ihrer 71. Ausgabe bekannt gegeben. Über die Preise entscheiden diesmal sechs ehemalige Preisträgerinnen und Preisträger.
","
In zehn Tagen hätte sie losgehen sollen, die 71. Berlinale. Doch seit Dezember vergangenen Jahres steht fest, dass es keine regulären Filmfestspiele in der Hauptstadt geben wird, weder im Februar noch sonst wann.
"
1781,12,11,2020,Kultur,Die Super-Migranten,"
Der Impfstoff kommt – aus Deutschland! Und auch noch von Medizinern mit Migrationshintergrund! Sehr schön. Aber was bedeutet die öffentliche Fixierung auf die Herkunft der Biontech-Forscher?
","
Eigentlich geht es bei einer der wichtigsten Meldungen dieser Woche ja in erster Linie um die Entdeckung eines vielversprechenden Corona-Impfstoffes. Da es nachrichtlich nicht ganz irrelevant ist, welche ForscherInnen für diesen Fund verantwortlich sind, lernten wir das Humanmediziner-Paar Ugur Sahin und Özlem Türeci kennen, die das Unternehmen Biontech gegründet haben. Beide haben türkische Wurzeln, beide sind Deutsche, weshalb man in Boulevardeinordnungen und sozialen Medien einfach einen Erfolg durch einen anderen austauschte: Der Fund eines Impfstoffs wurde nun auch als Geschichte einer erfolgreichen Integration erzählt. Uff. Das ist aus vier Gründen schwierig.
"
1782,11,9,2020,Kultur,Und hier kommt die finale Frage,"
In Berlin wurde das neue Stück des Erfolgsautors Ferdinand von Schirach uraufgeführt: ""Gott"" handelt von Sterbehilfe. Leider geben die Expertendarsteller sehr windschiefe Figuren ab.
","
Die Freiheit ist eine Zumutung für den Menschen, diese Theateraufführung ist es auch. Zu sehen sind Männer und Frauen in Anzügen, die über die Bürde der Wahlfreiheit diskutieren, und darüber, wer über das Leben und Sterben des Individuums entscheiden darf. Zu Wort kommt die 78-jährige Elisabeth Gärtner (gespielt von Josefin Platt), die gern ihr Leben in Würde beenden möchte, weil sie nach dem Tod ihres geliebten Ehemanns keine Freude mehr am Dasein hat.
"
1783,25,8,2020,Kultur,Für die Traurigen und die Müden,"
Viele Menschen haben nach wie vor große Angst vor Covid-19 - doch die derzeitige öffentliche Debatte bildet diese Ängste kaum ab. Offenbar ist es leichter, sich über feiernde und in Urlaub fliegende Leute aufzuregen.
","
Vor ein paar Tagen war Earth Overshoot Day, auch Welterschöpfungstag oder Erdüberlastungstag genannt: der Tag im Jahr, an dem die Menschen die natürlichen Ressourcen aufgebraucht haben, die ihnen eigentlich fürs ganze Jahr reichen sollten. Schade, aber sicher auch gut, dass man so einen Tag nicht für die Energieressourcen einzelner Menschen berechnen kann, denn wahrscheinlich hatten viele Menschen ihren Overshoot Day dieses Jahr bereits irgendwann im April oder Mai.
"
1784,6,8,2020,Kultur,Auch ein Vampir altert schlecht,"
Die ""Twilight""-Saga wurde zum Bestseller. Jetzt schreibt Stephenie Meyer die Liebesgeschichte zwischen Vampir Edward und Schülerin Bella fort - aus Edwards Sicht. Unsere Autorin kann nicht fassen, dass sie mal Fan war.
","
Als ich mich in den Vampir Edward verliebte, war ich 15. Es passierte auf Seite 61. Gerade war ein Van über den vereisten Schulhofasphalt geschlingert, direkt in Bellas Richtung. Doch bevor das Auto sie zermalmen konnte, warf sich Edward vor die Schülerin. Mit seinen Armen schirmte er sie vor dem Auto ab, und eine lässige Handbewegung genügte, um den Wagen zum Stehen zu bringen.
"
1785,30,7,2020,Kultur,Dem Bösen eine Bühne,"
Ein journalistisches Video zeigt Ausschnitte der Vernehmung des Hauptangeklagten im Mordfall Walter Lübcke. So drohen wir alle Zeuge einer Ein-Mann-Propaganda zu werden.
","
Ein Jahr nach der Ermordung des Regierungspräsidenten Walter Lübcke stehen der Hauptverdächtige Stephan Ernst sowie sein mutmaßlicher Helfer Markus H. in Frankfurt am Main vor Gericht. Am Dienstag stellte der YouTube-Reportagekanal ""STRG_F"" unter dem Titel ""Exklusiv: Die Vernehmungen des Stephan Ernst"" ein 25-minütiges Video ins Netz, in dem Ausschnitte ebendieser Vernehmungen zu sehen sind; Bilder, die als Beweismaterial in einer zwar öffentlichen Verhandlung gezeigt wurden, diesen Raum mit überschaubarem Publikum aber nicht verlassen sollten (bei Gerichtsprozessen sind Audio- oder Videomitschnitte grundsätzlich verboten). Obwohl auch andere Medien das Material kannten oder sogar Zugriff hatten, entschied sich offenbar keines dafür, es zu veröffentlichen. Was dabei genau zu sehen ist und inwieweit dieses Leaken legal ist, wurde bereits beschrieben.
"
1786,3,7,2020,Kultur,Diese Filme und Serien lohnen sich,"
""Hanna"" zerlegt den Mythos vom Actionfilm als Männerding, die Comic-Adaption ""Scott Pilgrim"" lädt zum Wiederentdecken ein, und Astrid Lindgren feiert die Magie des Sommers.
","
""Hanna"" (Staffel 2), Amazon Prime VideoZeitbudget: acht Folgen à 46 Minutenfür Fans von: ""Wer ist Hanna?"", ""Nikita""Das Genre des Actionfilms war bisher für Männer reserviert, die hier den Helden, Rächer oder Gangster geben durften. Hauptsache, es sah so aus, als könnten die Darsteller exzellent mit Waffen hantieren, Autos zu Schrott fahren und Faustkämpfe gewinnen. Was man eben so braucht, um als echter Kerl durchzugehen.
"
1787,13,5,2021,Kultur,Klangpioniere Kraftwerk kommen in Hall of Fame,"
Lang verdiente Ehrung für die Elektrogruppe Kraftwerk: Sie wird in die Rock ’n’ Roll Hall of Fame aufgenommen. Auch Tina Turner und Rapper Jay-Z sind neu dabei.
","
Mit dem Album »Autobahn« kamen sie richtig in Fahrt: Wenige deutsche Gruppen waren international so einflussreich wie Kraftwerk. Ihre elektronischen Klänge veränderten seit den Siebzigerjahren die globale Musikwelt, in der Folge entstanden neue Stilrichtungen.
"
1788,28,7,2020,Kultur,Netflix bricht den Emmy-Rekord,"
Bei den Emmys werden die besten Serien des Jahres gekürt. Der Streamingdienst Netflix bricht den Rekord mit insgesamt 160 Nominierungen - die deutsche Miniserie ""Unorthodox"" ist gleich mehrfach dabei.
","
Zum 72. Mal werden in diesem Jahr die Emmy-Awards für die besten Serien vergeben. Der Streamingdienst Netflix und der Pay-TV-Sender HBO lieferten sich dabei ein Rennen um die meisten Nominierungen, mit einem am Ende eindeutigen Sieger: Insgesamt 160-mal sind Netflix-Produktionen nominiert - Emmy-Rekord! HBO kam auf immerhin 107 Nominierungen. Im vergangenen Jahr hatte HBO einen Rekord mit 137 Nominierungen aufgestellt.
"
1789,14,5,2020,Kultur,Daniel Kehlmann kritisiert Regierung,"
Nur vage Ankündigungen statt einer klaren Perspektive: Österreichische Kulturschaffende fühlen sich von ihrer Regierung im Stich gelassen. Auch der Schriftsteller Daniel Kehlmann schloss sich der Kritik an.
","
Führende Vertreter der österreichischen Kulturszene haben die Bundesregierung in Österreich aus ÖVP und Grünen bei einer Pressekonferenz wegen ausbleibender klarer Perspektiven in der Coronakrise massiv angegriffen. Auch der deutsch-österreichische Schriftsteller Daniel Kehlmann kritisierte die Regierung scharf. Zwar berufe sich die Politik gern auf die Leistungen der Kulturnation, ""aber wenn all das von einer weltweiten Katastrophe überrollt wird, ist in der Politik, die sich sehr für Möbelhäuser und Baumärkte interessiert, niemand erreichbar"".
"
1790,5,5,2020,Kultur,Das Leben als Torte,"
Ihre Autobiografie ""Becoming"" war ein Bestseller, jetzt hat Michelle Obama einen Film über die zugehörige Lesereise auf Netflix veröffentlicht. Herausgekommen ist keine Doku - sondern Promo.
","
Also gut, lassen wir uns einwickeln und fangen diese Rezension mit dem Anfang an. Denn der ist wirklich toll: Michelle Obama läuft einen dunklen Gang entlang, der endet in einem unspektakulären Hinterhof, in dem ein spektakulär fettes und vermutlich verpanzertes SUV steht. Sie sagt zum Leibwächter ""Hey Josh, was geht"" und steigt ein. Normalerweise, sagt sie dann, höre sie immer Musik im Auto, unterschiedliche Genres, je nachdem, in was für einer Stimmung sie gerade sei; ob sie etwa gerade Inspiration sucht oder einfach nur Beats pumpen möchte. Sie wischt auf dem Smartphone, und es erklingt ""A God like You"" von Kirk Franklin, sie wippt zum Lied. Man sieht also Michelle Obama und hört:
"
1791,15,2,2021,Kultur,So ratlos wie der Rest des Landes,"
Bedrückend, wenn der deutschen Spitzenpolitik beim Corona-Talk auch nichts mehr einfällt: Bei »Anne Will« ging es um Wege aus der Pandemie – und die Frage, was wir von Westaustralien lernen könnten.
","
Jeder dürfte es kennen: das Corona-Gespräch. Es ist ein bisschen das, was früher einmal das Fußball-Gespräch war. Oder das Wetter-Gespräch. Die einfachste Art unverbindlicher Basis-Kommunikation. Man wartet auf die Kollegen vor der Videokonferenz, man begegnet der Nachbarin an der Haustür: Es folgt das Corona-Gespräch. Und wie beim Fußball und beim Wetter ist die Lage nicht gut. Was das Gespräch erleichtert. Man redet ja quasi von Hobby-Bundestrainer zu Hobby-Bundestrainerin.
"
1792,23,6,2020,Kultur,"Der Mann, der Hollywood die Maske vom Gesicht riss","
Er förderte Stars wie Julia Roberts, jagte Michael Douglas als Wutbürger durch L.A. und steckte Val Kilmer in ein Batman-Kostüm mit stilisierten Brustwarzen - nun ist der große Regisseur Joel Schumacher mit 80 Jahren gestorben.
","
Seine Interviews waren mindestens so spektakulär wie seine Filme. Er sprach darin genauso offen über die eigenen Fehler wie über die der Stars, mit denen er zusammenarbeitete. Detailliert legte er Report ab über die Batterien von Drinks, Pillen und Speed, die er seit seinen ersten Alkoholexzessen im Alter von angeblich neun Jahren konsumiert hatte. Genauso detailliert sprach er über die unangenehmen Seiten seiner Schauspieler. Tommy Lee Jones sei ein Arschloch, der allen anderen die Szene klaue, Val Kilmer ein psychotisches Wrack.
"
1793,24,11,2020,Kultur,Popstar aus Gewerkschaft ausgeschlossen – weil er einen Israeli umarmte,"
Auf einer Reise nach Dubai ließ sich der ägyptische Sänger Mohamed Ramadan mit seinem israelischen Kollegen Omer Adam fotografieren – seitdem protestieren Ramadans Landsleute.
","
Sein Vergehen: ein Foto, das ihn an der Seite eines israelischen Kollegen zeigte. Mohamed Ramadan ist einer der größten Stars Ägyptens (hier sein Instagram-Auftritt), aber nachdem ein Bild von ihm online gestellt wurde, auf dem er neben dem israelischen Sänger Omer Adam (hier bei Facebook) zu sehen ist, gab es Wutreden auf ihn in ägyptischen Nachrichtensendungen und einen Rausschmiss aus der Schauspielergewerkschaft.
"
1794,25,1,2021,Kultur,Filmproduzent Alberto Grimaldi ist tot,"
Mit Italowestern kam er ins Geschäft, später produzierte er kontroverse Filme mit Regisseuren wie Pier Paolo Pasolini, die Skandale auslösten. Nun ist Alberto Grimaldi mit 95 Jahren gestorben.
","
Zu den Filmen, die Alberto Grimaldi ermöglichte, zählen der klassische Spaghetti-Western »Zwei glorreiche Halunken« von Sergio Leone und Martin Scorseses »Gangs of New York«. Nun ist der Filmproduzent gestorben, wie das US-Branchenmagazin »Variety« unter Berufung auf Grimaldis Sohn Maurizio meldet. Auch mehrere italienische Medien berichten. Demnach ist Alberto Grimaldi mit 95 Jahren eines natürlichen Todes gestorben.
"
1795,18,12,2020,Kultur,Die besten Alben des Jahres,"
Ein Orgasmus am Klavier, eine auftauende Eiskönigin, Soundtracks zur Black-Lives-Matter-Bewegung, emotionale Trap-Rapperinnen, Bob Dylan, Taylor Swift und mehr: die zehn besten Popalben des Jahres.
","
Gleich zu Beginn hat Fiona Apple orgastischen Sex mit ihrem Piano: »I want you to love me«, grollt, gurrt und johlt die Sängerin, während es um sie herum lustvoll hämmert und klappert. Was für ein Comeback! Apple wurde in den Neunzigerjahren mit dem Lolita-Image einer zerbrechlichen Pop-Muse belegt, ein Gefängnis, dass sie nun, mit ihrem fünften und besten Album, noch einmal vehement zerschellen lässt: Ihre tief in der eigenen Seele wühlenden Songs sind Kampfliteratur und Gospel-Soul für die #Metoo-Ära, ihre Musik ist wild und unverschämt, befreiend und mitreißend. Das Meisterwerk des Jahres.Unser Porträt von Fiona Apple aus dem April lesen Sie hier.
"
1796,15,11,2020,Kultur,"Der Dresden-""Tatort"" im Schnellcheck","
Kindliche Fantasie oder realer Horror? Im Dresden-""Tatort"" steht eine junge Zeugin im Zentrum, die mit Gespenstern spricht. Schauermär mit schönen Schockeffekten.
","
Das Szenario:Ich sehe was, das du nicht siehst, und das ist – der Tod! Nach dem Unfalltod der Mutter leidet die 14-jährige Talia (Hannah Schiller) unter Parasomnia, einer Schlafstörung, die mit düsteren Visionen einhergeht. Nachdem in ihrem Haus ein Mord geschehen ist, wird das Mädchen zur wichtigsten Zeugin des Dresdner Ermittlerteams (Karin Hanczewski, Cornelia Gröschel, Martin Brambach). Aber was sind die Hinweise von Talia wert? Schließlich behauptet sie, von Gespenstern heimgesucht zu werden, von den Seelen vergessener Gewaltopfer. Dass der Vater als Illustrator Spukgeschichten zeichnet, mag die Fantasie der traumatisierten Zeugin zusätzlich anheizen.
"
1797,18,9,2020,Kultur,"Zacken, Kronen, Söder","
Bei ""Maybrit Illner"" wurde der ""Risikopatient Wirtschaft"" durchgecheckt: Söder söderte, Olaf Scholz beurteilte die eigene Arbeit positiv. Dann kam die Eventplanerin auf Hartz IV - und wurde deutlich.
","
Kurzarbeitergeld, Soforthilfen, Überbrückungsgeld - was hilft? Und wem hilft’s? Bei ""Maybrit Illner"" ging es um den von der Pandemie bedrohten ""Risikopatient Wirtschaft"", und der wurde dann, um im Bild zu bleiben, auf Herz und Nieren geprüft.
"
1798,11,9,2020,Kultur,Wenn Tom Petty in Oklahoma geblieben wäre,"
Grandioses ""Easy Rider""-Update: ""American Head"" von der Rockband The Flaming Lips ist unser Album der Woche. Außerdem: Warum Marilyn Manson nur noch mit Schlagern schockiert. Die neue Abgehört-Kolumne.
","
Album der Woche:
"
1799,19,5,2021,Kultur,Demi Lovato erklärt sich für nicht binär,"
Künftig will Lovato die Pronomen »they/them« für sich verwenden: Demi Lovato outet sich als nonbinäre Person und lädt zum Dialog über Geschlechtsidentität ein.
","
Mit einer Botschaft auf Twitter hat sich Demi Lovato als nonbinäre Person identifiziert. Lovato werde von jetzt an offiziell die Pronomen »they/them« verwenden. Zu dieser Entscheidung sei Lovato nach viel Selbstreflexion und Heilungsarbeit gelangt. Demi Lovato nehme nicht für sich in Anspruch, Experte zu sein. Weiter schrieb Lovato: »Das Teilen mit euch eröffnet für mich eine neue Ebene an Verletzlichkeit.«
"
1800,17,6,2020,Kultur,Friedenspreis geht an Wirtschaftsphilosoph Amartya Sen,"
Er gilt als Vordenker für Fragen der sozialen Gerechtigkeit: Der indische Philosoph Amartya Sen erhält in diesem Jahr den Friedenspreis des Deutschen Buchhandels.
","
Er fordert, gesellschaftlicher Wohlstand solle nicht allein am Wirtschaftswachstum gemessen werden, sondern an den Entwicklungsmöglichkeiten für die Schwächsten: Amartya Sen erhält den Friedenspreis des deutschen Buchhandels.
"
1801,9,6,2020,Kultur,"Stefan Raab plant Gegenstück zu ""The Voice""","
Nur die Stimme zählt? Nicht in dieser Show: Stefan Raab plant einen Talentwettbewerb, bei dem alles auf die Performance ankommt - eine Art Anti-""Voice"".
","
""FameMaker"" ist der Titel der neuen Show, die Stefan Raab für ProSieben entwickelt hat. Geplant ist, dass die Kandidaten unter einer schalldichten Kuppel zum Wettbewerb antreten. Die Comedians Carolin Kebekus, Luke Mockridge und Teddy Teclebrhan werden sich dann allein anhand der Performance entscheiden müssen, welches Talent sie coachen wollen. Erst wenn einer von ihnen den Hebel zieht, hebt sich die Kuppel.
"
